id,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1730815,0.000232,0.601,255653,0.729,0.000294,6,0.111,-7.123,0,0.0626,125.98,4,0.254
294025,0.00685,0.406,238933,0.798,5.45e-06,1,0.09,-5.479,1,0.0342,159.853,3,0.33
1325743,0.0332,0.694,221493,0.512,1.27e-06,6,0.152,-8.719,0,0.0451,121.997,4,0.394
1936407,0.0376,0.647,213187,0.673,1.09e-06,11,0.0551,-7.994,0,0.061,117.012,4,0.424
528093,0.48,0.469,253800,0.246,5.54e-05,1,0.099,-13.491,1,0.0297,112.967,4,0.159
1945517,0.705,0.251,273027,0.243,0.0,7,0.107,-8.838,1,0.0331,148.421,3,0.0793
167927,0.02,0.411,187016,0.639,0.0,4,0.148,-5.99,1,0.0735,98.029,4,0.459
228405,0.108,0.488,210560,0.71,0.0,10,0.0916,-5.636,1,0.0718,88.035,4,0.82
499808,0.857,0.24,265893,0.0622,0.0,0,0.104,-10.022,1,0.0327,85.502,1,0.176
861070,0.0734,0.494,221773,0.742,0.0,5,0.328,-5.001,0,0.047,82.921,4,0.303
2086897,0.0226,0.563,227760,0.735,0.0,9,0.123,-7.305,0,0.0579,128.01,4,0.356
479106,0.0364,0.263,318627,0.481,0.00021,5,0.11,-7.753,0,0.0293,170.967,4,0.0675
1268820,0.175,0.612,297307,0.557,7.65e-05,9,0.0359,-5.757,1,0.0289,126.533,4,0.242
1491802,0.0932,0.534,331133,0.434,0.0126,3,0.142,-9.423,1,0.0277,140.632,4,0.0395
804916,0.156,0.524,351400,0.472,4.51e-06,5,0.29,-8.018,1,0.0256,138.39,4,0.116
1187458,0.0492,0.499,261107,0.597,0.00248,9,0.242,-5.265,0,0.0263,85.879,4,0.174
1087941,0.22,0.406,258047,0.805,0.000267,2,0.179,-7.507,1,0.0455,171.97,4,0.633
388689,0.354,0.413,259453,0.624,0.000105,0,0.337,-6.087,1,0.028,139.828,4,0.237
1169206,0.0365,0.23,273640,0.911,0.00347,0,0.14,-6.837,0,0.115,129.993,4,0.0398
1889017,0.0479,0.64,201800,0.542,0.0439,8,0.208,-8.683,1,0.0398,103.863,4,0.272
1360507,0.0581,0.638,217400,0.749,0.02,0,0.0639,-7.871,1,0.0309,99.992,4,0.479
2030923,0.345,0.399,191400,0.892,0.00496,3,0.145,-5.238,1,0.115,159.883,4,0.312
926827,0.858,0.272,233467,0.231,5.58e-05,9,0.115,-11.973,0,0.0317,107.966,4,0.0545
118977,0.13,0.72,148747,0.632,5.92e-06,11,0.106,-8.721,0,0.0785,108.101,4,0.723
1468698,0.00758,0.504,195427,0.515,7.77e-06,9,0.111,-8.145,1,0.0355,87.883,4,0.512
1605714,0.0304,0.59,233667,0.601,0.0,4,0.157,-7.489,0,0.0379,128.047,4,0.341
1611574,0.0412,0.603,198533,0.544,0.0,9,0.216,-8.297,0,0.0404,132.107,4,0.6
1069586,0.806,0.677,157027,0.436,3.14e-05,8,0.163,-9.058,1,0.0475,151.875,4,0.467
531211,0.0199,0.555,224653,0.86,0.011,0,0.327,-4.724,1,0.0243,104.015,4,0.613
132753,0.858,0.644,270227,0.296,6.02e-05,0,0.105,-8.701,1,0.0292,91.973,4,0.213
2133380,0.123,0.513,199587,0.935,0.00104,2,0.187,-4.272,1,0.0698,123.996,4,0.307
1122890,0.676,0.652,340000,0.323,0.00245,6,0.102,-13.705,1,0.0304,114.038,4,0.0753
2058067,0.00375,0.491,219520,0.883,0.00021,5,0.584,-5.28,1,0.0532,177.966,4,0.734
2249207,0.00618,0.451,203333,0.861,0.0,11,0.153,-4.703,0,0.0484,154.0,4,0.744
100051,0.00239,0.619,219560,0.857,0.119,5,0.168,-5.38,0,0.067,142.84,4,0.435
849325,0.0169,0.502,248440,0.533,0.0,2,0.335,-7.043,1,0.04,142.09,4,0.321
686568,0.000714,0.642,243253,0.73,0.000174,5,0.21,-5.755,0,0.0327,113.046,4,0.152
298466,0.00968,0.532,218453,0.797,1.06e-05,10,0.0662,-4.555,0,0.081,80.057,4,0.607
1605995,0.003,0.669,216707,0.587,0.0237,6,0.112,-7.55,0,0.0419,150.961,4,0.347
2068615,0.000336,0.495,217427,0.857,0.0325,7,0.185,-5.179,1,0.033,143.025,4,0.301
438240,0.0639,0.377,321387,0.464,6.39e-05,9,0.121,-8.44,0,0.0382,119.865,3,0.162
540569,0.00317,0.398,227827,0.796,0.00145,9,0.0816,-5.172,1,0.0563,169.969,4,0.147
1094191,0.0362,0.643,199373,0.471,0.0,6,0.37,-8.752,1,0.0298,128.134,4,0.428
1245331,0.00637,0.394,230040,0.625,0.0,10,0.108,-6.122,0,0.0647,77.861,4,0.548
1282407,0.167,0.527,157840,0.761,4.3e-06,3,0.32,-6.942,0,0.0437,172.015,4,0.652
1334914,0.0326,0.395,185333,0.711,0.0,5,0.0744,-5.385,0,0.0591,174.903,4,0.747
1664823,0.0234,0.309,318773,0.674,0.000155,1,0.0635,-5.527,0,0.032,147.607,4,0.0728
2100705,0.396,0.493,256467,0.525,0.00736,7,0.0961,-9.342,0,0.0301,154.448,4,0.248
900751,0.0195,0.571,180947,0.963,0.0,7,0.104,-3.54,1,0.0843,160.033,4,0.911
1739174,0.000781,0.546,233213,0.686,0.0,0,0.0836,-5.501,0,0.0315,124.007,4,0.138
919438,0.00403,0.571,256133,0.686,0.00105,6,0.22,-6.698,1,0.027,110.022,4,0.352
2108392,0.00695,0.635,210400,0.709,3.69e-06,4,0.143,-5.438,1,0.0316,120.171,4,0.297
659899,0.238,0.816,182000,0.766,0.0127,5,0.0893,-5.176,1,0.0565,120.011,4,0.696
1233593,0.635,0.495,291933,0.262,0.00486,9,0.104,-10.572,0,0.0292,159.986,3,0.287
888936,0.0196,0.441,225293,0.766,0.0,1,0.0388,-3.91,1,0.171,176.316,4,0.52
137828,0.0686,0.554,192147,0.891,1.47e-05,6,0.0905,-3.919,0,0.0991,154.012,4,0.454
250781,0.0321,0.31,439573,0.737,1.25e-06,7,0.107,-5.427,1,0.0317,161.982,3,0.186
1869832,0.389,0.363,342893,0.308,2.43e-06,9,0.0872,-8.335,1,0.0304,147.635,4,0.0761
1930219,0.877,0.451,333053,0.319,5.53e-05,4,0.274,-7.119,1,0.0309,135.485,4,0.197
1886971,0.00245,0.407,269787,0.75,4.27e-05,2,0.086,-7.278,1,0.0343,160.124,4,0.26
1413253,0.00161,0.409,208480,0.886,0.000158,1,0.326,-4.531,0,0.0506,172.005,4,0.365
1255242,0.517,0.457,205667,0.451,0.0,10,0.0928,-6.997,1,0.029,74.923,4,0.185
2005233,0.619,0.455,289747,0.36,3.02e-05,0,0.0995,-8.784,1,0.0273,134.775,3,0.159
1061463,0.171,0.518,303307,0.744,7.63e-06,3,0.109,-7.106,1,0.0351,98.022,4,0.161
1816208,0.0184,0.306,303507,0.703,2.85e-05,11,0.389,-6.963,1,0.041,148.246,4,0.198
1272799,0.157,0.433,278013,0.542,6.56e-05,11,0.12,-5.589,1,0.0264,83.938,4,0.158
1001675,0.0907,0.454,232027,0.538,0.0,0,0.11,-7.838,1,0.0303,164.975,4,0.457
143141,0.269,0.426,199867,0.767,0.0,1,0.0996,-4.521,1,0.0316,83.97,4,0.153
693600,0.0752,0.527,329027,0.639,0.0,0,0.105,-6.828,1,0.0386,148.015,3,0.197
1415076,0.165,0.46,266107,0.511,0.0,6,0.122,-6.125,0,0.0274,72.934,4,0.324
154739,0.282,0.436,205933,0.627,0.0,6,0.143,-4.888,1,0.0425,159.736,4,0.217
1411757,0.0451,0.507,224583,0.487,0.0,0,0.0743,-6.508,1,0.0268,136.254,4,0.143
1290422,0.00245,0.607,252240,0.686,4.56e-06,10,0.0901,-4.611,1,0.0306,132.032,4,0.268
2091804,0.0626,0.368,211507,0.614,0.0,0,0.149,-3.927,1,0.0304,81.949,4,0.306
2056592,0.241,0.316,366667,0.577,0.000103,7,0.0773,-6.949,1,0.0374,123.955,4,0.0884
1907416,0.191,0.395,251387,0.642,0.0,0,0.313,-3.948,1,0.0294,157.968,4,0.171
1533685,0.0497,0.46,331600,0.533,3.49e-06,11,0.144,-8.952,1,0.0254,91.525,4,0.121
503381,0.761,0.444,205867,0.385,0.0,0,0.253,-7.759,1,0.0293,77.813,4,0.229
1906673,0.00889,0.395,450493,0.666,1.37e-05,1,0.327,-6.131,0,0.0337,147.9,4,0.157
430561,0.0257,0.514,252880,0.516,0.000311,7,0.0887,-6.264,1,0.0298,143.988,4,0.263
2027743,0.149,0.468,277413,0.587,0.0,10,0.115,-6.538,1,0.0272,62.558,5,0.487
1337234,0.298,0.412,308880,0.435,0.000721,1,0.0865,-7.243,1,0.0294,153.625,4,0.188
2186003,0.438,0.69,229307,0.463,2.94e-05,8,0.0756,-9.525,1,0.0392,132.051,4,0.637
1677107,0.0144,0.585,170213,0.921,6.21e-06,0,0.368,-4.45,1,0.0352,102.947,4,0.915
1409709,0.00462,0.688,208493,0.733,0.0,9,0.0756,-4.569,1,0.0274,140.004,4,0.459
1233660,0.431,0.566,233467,0.766,0.0,2,0.101,-5.036,1,0.0399,168.005,4,0.547
428467,0.00226,0.547,198973,0.895,0.000692,9,0.184,-4.693,1,0.0408,90.0,4,0.497
1611242,0.00151,0.54,241960,0.928,2.58e-06,0,0.135,-4.823,1,0.0671,128.037,4,0.285
1900638,0.00599,0.487,228627,0.711,7.17e-06,0,0.113,-6.019,1,0.0304,153.924,4,0.526
766172,0.000817,0.482,238330,0.9,0.0,6,0.124,-3.154,1,0.0459,130.996,4,0.351
2242987,0.00341,0.856,228627,0.721,0.00561,7,0.133,-5.585,1,0.205,127.953,4,0.501
76642,0.00558,0.619,253400,0.709,0.0,7,0.507,-4.633,1,0.0395,144.972,4,0.68
570613,0.0738,0.604,251533,0.791,0.0,6,0.211,-4.887,1,0.0305,90.939,4,0.399
35603,0.00144,0.709,214387,0.89,0.0,0,0.034,-3.689,1,0.0531,141.042,4,0.885
2112958,0.0466,0.624,212173,0.805,0.0,9,0.328,-2.632,1,0.029,123.991,4,0.77
1675808,0.375,0.651,279307,0.888,0.0,11,0.299,-3.821,1,0.295,97.946,4,0.371
878778,0.0059,0.754,226093,0.693,1.59e-06,9,0.0515,-6.483,0,0.0844,128.062,4,0.411
2232678,0.0385,0.719,179907,0.624,0.0,0,0.263,-5.935,1,0.106,92.004,4,0.782
2254640,0.00872,0.625,194973,0.892,0.0,4,0.127,-3.27,1,0.0311,133.058,4,0.633
506775,0.0055,0.622,194307,0.858,0.0,4,0.104,-3.09,1,0.0386,141.003,4,0.67
1236808,0.00123,0.529,184227,0.942,0.0,8,0.137,-3.497,1,0.0431,144.716,4,0.804
1370527,0.0659,0.63,185893,0.877,0.0,6,0.508,-3.609,0,0.0839,114.033,4,0.708
849439,0.000493,0.583,177253,0.816,1.33e-06,4,0.384,-4.215,1,0.0303,141.054,4,0.503
1688902,0.114,0.598,213960,0.891,0.028,4,0.286,-4.194,0,0.048,90.063,4,0.317
291857,0.00121,0.777,182547,0.618,0.0168,1,0.12,-4.812,1,0.0478,112.992,4,0.516
956266,0.0069,0.648,209493,0.779,0.0,8,0.207,-5.068,1,0.0783,104.993,4,0.48
1751698,0.218,0.527,231093,0.927,0.0,0,0.408,-2.962,1,0.0933,165.077,4,0.675
1107419,0.0147,0.648,233733,0.962,0.0,9,0.0726,-3.205,1,0.0418,108.988,4,0.933
1305104,0.00757,0.444,177533,0.578,0.000179,7,0.0819,-5.24,1,0.0274,158.438,3,0.344
786131,0.0225,0.711,142400,0.624,0.0,7,0.068,-12.498,1,0.126,99.023,4,0.76
481274,0.141,0.655,213827,0.857,0.0,0,0.298,-4.148,1,0.0994,97.994,4,0.719
250118,0.000812,0.634,166867,0.856,1.03e-05,5,0.207,-4.064,1,0.132,88.05,4,0.723
838148,0.00625,0.6,179867,0.819,0.000223,3,0.117,-2.998,1,0.217,171.703,4,0.757
1294887,0.0301,0.414,223693,0.811,0.0635,4,0.0843,-2.947,0,0.0364,91.997,4,0.385
1354158,0.0698,0.627,217667,0.837,0.0,4,0.23,-4.546,1,0.0439,120.848,4,0.363
1706879,0.0165,0.594,189760,0.717,0.0,6,0.425,-5.149,1,0.0686,137.002,4,0.553
1845976,0.00887,0.852,181000,0.896,6.03e-05,6,0.0216,-5.465,0,0.0681,121.978,4,0.961
1350430,0.00124,0.671,209093,0.824,0.00272,11,0.0986,-5.158,0,0.0497,129.976,4,0.873
858390,0.00388,0.492,186867,0.797,0.0,11,0.466,-4.666,1,0.0388,79.513,4,0.534
712610,0.0146,0.531,192840,0.877,0.0,9,0.108,-3.719,1,0.0379,111.963,4,0.683
1938547,0.0453,0.773,227013,0.902,0.0,0,0.0554,-3.216,1,0.0335,107.969,4,0.811
282970,0.728,0.686,159467,0.283,0.0,5,0.111,-6.4,1,0.0282,96.012,4,0.49
1668644,0.175,0.691,202507,0.826,0.0,8,0.871,-4.152,1,0.114,125.026,4,0.653
2073615,0.262,0.786,182067,0.715,0.0,8,0.0617,-4.016,0,0.0588,120.018,4,0.963
1334277,0.000332,0.788,171840,0.774,0.14,0,0.254,-3.444,1,0.0403,133.009,4,0.73
2252702,0.0106,0.166,198160,0.745,0.0,4,0.137,-4.494,1,0.0465,179.137,3,0.445
1091762,0.000164,0.575,184680,0.905,1.66e-05,0,0.363,-3.411,1,0.0998,140.044,4,0.765
1529032,0.0292,0.833,186760,0.818,5.04e-05,10,0.0599,-4.331,0,0.134,103.968,4,0.836
523481,0.217,0.503,211120,0.849,0.0,1,0.801,-4.639,1,0.218,203.795,4,0.557
109049,0.0422,0.753,168333,0.96,0.0,0,0.944,-3.339,1,0.0815,107.014,4,0.498
232049,0.0211,0.722,195707,0.761,0.0,7,0.633,-6.208,1,0.316,112.889,5,0.757
222312,0.0247,0.673,177587,0.813,0.0,0,0.328,-5.343,1,0.0304,112.036,4,0.724
241725,0.373,0.694,298907,0.809,1.84e-06,4,0.196,-6.635,1,0.0312,111.932,4,0.687
330870,0.00157,0.556,154427,0.829,0.0,9,0.118,-6.365,1,0.0473,139.928,4,0.752
600798,0.00197,0.541,181600,0.921,0.0,10,0.179,-3.561,1,0.0373,114.021,4,0.602
1822300,0.00273,0.505,248027,0.88,0.0,1,0.103,-4.62,0,0.0485,146.405,4,0.696
371310,0.0336,0.466,212760,0.943,4.7e-06,11,0.312,-3.209,1,0.187,87.075,4,0.671
1733967,0.152,0.772,191267,0.978,0.0302,5,0.057,-4.056,0,0.113,103.017,4,0.893
1857836,0.00224,0.677,197453,0.874,0.00119,11,0.0961,-4.95,0,0.139,101.996,4,0.768
445053,0.978,0.197,76133,0.0364,0.975,5,0.102,-27.405,1,0.0455,82.966,3,0.0581
798315,0.000106,0.791,194641,0.867,0.000361,7,0.559,-6.14,1,0.11,134.017,4,0.695
2216477,0.0554,0.75,147893,0.843,0.0,4,0.404,-3.814,1,0.0289,134.97,4,0.673
2054922,0.34,0.698,188782,0.788,0.0,5,0.136,-0.307,0,0.0387,119.943,4,0.874
1941556,0.000163,0.469,217067,0.996,0.0,6,0.123,-3.715,0,0.158,175.917,4,0.324
924533,0.00147,0.513,245947,0.926,0.0,11,0.109,-3.321,0,0.038,131.997,4,0.303
531064,1.94e-05,0.477,249973,0.982,2.13e-06,11,0.248,-3.884,1,0.213,145.047,4,0.0889
38933,2.27e-05,0.417,222627,0.935,0.000937,4,0.292,-3.505,1,0.102,135.957,4,0.254
761963,8.29e-06,0.495,223280,0.996,0.000294,3,0.421,-4.403,1,0.127,129.992,4,0.243
25211,9.55e-05,0.563,182320,0.98,0.0,1,0.175,-3.804,0,0.131,136.051,4,0.428
506748,5.21e-05,0.257,223173,0.989,0.0,4,0.11,-3.311,0,0.254,91.087,4,0.358
167468,9.63e-05,0.535,178100,0.986,4.9e-06,4,0.0821,-4.483,1,0.0965,76.473,4,0.353
1096749,3.06e-05,0.522,305744,0.979,0.000206,7,0.201,-4.38,1,0.0549,130.018,4,0.26
929348,7.13e-05,0.554,187671,0.979,0.0,6,0.226,-3.167,1,0.0663,96.002,4,0.498
375126,0.00068,0.505,242956,0.929,0.0,9,0.167,-4.69,0,0.0529,77.991,4,0.419
829344,3.89e-05,0.485,209008,0.985,0.0,1,0.171,-3.455,0,0.0705,140.031,4,0.562
1119385,2.57e-05,0.55,201097,0.995,0.000325,6,0.0976,-4.634,1,0.0918,121.992,4,0.257
1441273,0.00536,0.479,227239,0.94,0.0,11,0.0854,-5.746,0,0.0663,155.966,4,0.315
1739980,4.65e-05,0.566,180000,0.96,0.0,4,0.0517,-3.716,1,0.144,127.972,4,0.369
718603,5.94e-05,0.544,201299,0.992,0.0,1,0.0649,-3.986,0,0.0839,90.979,4,0.512
1583653,2.87e-06,0.568,180347,0.964,2.98e-06,11,0.239,-4.005,1,0.0758,114.997,4,0.247
1191665,8.5e-06,0.545,249533,0.941,0.804,8,0.0934,-6.252,1,0.069,110.026,4,0.0701
402733,0.000204,0.392,234400,0.943,5.25e-06,4,0.141,-4.779,0,0.116,165.007,4,0.141
1066979,0.000512,0.536,209373,0.964,0.0,7,0.247,-4.093,1,0.127,126.084,4,0.276
466897,6.55e-05,0.378,174160,0.898,8.18e-05,11,0.28,-3.855,0,0.0639,195.747,4,0.128
624737,1.22e-05,0.383,174800,0.982,0.000152,1,0.215,-3.188,1,0.127,195.931,4,0.189
128614,5.34e-05,0.436,236520,0.993,0.0,4,0.32,-3.968,0,0.252,159.902,4,0.0692
2104997,0.000304,0.575,200973,0.989,0.0,11,0.271,-4.775,0,0.098,95.022,4,0.432
703510,3.68e-06,0.535,219013,0.994,0.0,2,0.0968,-2.931,1,0.189,140.022,4,0.188
352295,6.85e-05,0.509,225693,0.986,0.0,2,0.142,-4.029,1,0.0975,138.004,4,0.267
360222,0.000466,0.525,194013,0.995,0.0,2,0.0654,-3.359,1,0.108,148.027,4,0.375
2080021,0.000146,0.592,167520,0.984,0.0,6,0.0846,-3.248,0,0.0968,102.987,4,0.716
562330,4.75e-05,0.405,183493,0.983,1.72e-06,9,0.0786,-3.556,1,0.109,159.95,4,0.0796
1782786,0.000242,0.565,262853,0.922,0.0,6,0.112,-4.936,1,0.117,130.025,4,0.393
2194097,1.96e-05,0.561,213440,0.979,0.00384,11,0.0976,-2.962,0,0.145,102.0,4,0.3
267823,0.519,0.696,101747,0.842,0.876,11,0.106,-9.555,0,0.0323,115.967,4,0.769
1498980,0.129,0.591,217800,0.666,0.0,0,0.233,-5.849,0,0.0372,159.986,4,0.226
944277,0.0116,0.596,210693,0.826,1.85e-06,0,0.102,-4.621,1,0.0348,101.971,4,0.256
864975,7.05e-05,0.509,182160,0.992,0.158,0,0.35,-3.099,0,0.0724,119.957,4,0.479
1138699,0.000341,0.58,216107,0.861,0.00264,5,0.132,-4.997,0,0.0405,93.986,4,0.55
144112,1.71e-05,0.449,192188,0.992,0.0,5,0.235,-2.538,0,0.0978,83.973,4,0.357
1688505,0.632,0.728,256673,0.643,0.0121,0,0.181,-6.64,1,0.0897,108.993,4,0.472
1819534,0.0403,0.909,263280,0.36,0.00735,9,0.0926,-9.28,0,0.155,116.031,4,0.727
87883,0.0808,0.676,216183,0.532,0.0,6,0.115,-8.472,1,0.239,106.513,4,0.289
2242167,0.194,0.642,259307,0.674,0.0,10,0.287,-5.495,0,0.0992,124.952,4,0.509
219012,0.453,0.89,242196,0.523,1.58e-06,6,0.0831,-8.526,1,0.056,111.031,4,0.345
954465,0.168,0.724,262573,0.846,0.728,3,0.0994,-6.391,0,0.035,110.011,4,0.32
1212303,0.335,0.769,399293,0.471,0.0552,1,0.105,-11.215,1,0.081,94.986,4,0.799
1479717,0.049,0.851,239827,0.519,0.0424,2,0.103,-7.806,0,0.0449,115.019,4,0.628
798026,0.499,0.714,272133,0.408,0.00688,5,0.15,-7.909,0,0.0491,76.035,4,0.613
1093317,0.743,0.818,183400,0.225,3.84e-06,2,0.127,-14.269,0,0.314,80.005,4,0.416
142240,0.0623,0.695,228640,0.722,0.0,9,0.301,-4.679,0,0.0547,122.045,4,0.752
1047463,0.00723,0.763,240307,0.82,2.23e-06,11,0.0652,-3.836,1,0.0802,120.168,4,0.524
1299800,0.0735,0.6,103262,0.453,0.0482,2,0.381,-8.107,0,0.033,127.041,4,0.0696
921984,0.0583,0.604,106970,0.521,0.0374,2,0.0768,-8.212,0,0.0317,127.028,4,0.123
747886,0.433,0.621,329507,0.321,0.0,9,0.103,-11.917,0,0.718,178.325,3,0.323
455002,0.0769,0.725,248959,0.536,8.62e-05,0,0.102,-10.375,1,0.116,97.489,4,0.758
328697,0.947,0.594,152985,0.304,0.198,9,0.0933,-15.353,0,0.029,79.994,4,0.13
1123032,0.211,0.338,243262,0.348,0.000582,3,0.0813,-10.457,0,0.0901,75.044,4,0.199
466775,0.0374,0.384,339518,0.579,0.00292,9,0.344,-7.807,0,0.0926,69.322,4,0.27
2135644,0.278,0.652,278195,0.647,9.56e-06,1,0.107,-9.628,1,0.0742,104.98,4,0.533
584444,0.12,0.953,216507,0.381,0.000114,0,0.0935,-9.715,0,0.0384,112.165,4,0.599
123137,0.000999,0.601,263827,0.771,1.28e-06,5,0.19,-6.588,0,0.0461,75.018,4,0.56
1183829,0.395,0.573,202000,0.51,0.00753,8,0.106,-7.263,1,0.0476,109.853,4,0.0783
1619749,0.836,0.462,370382,0.414,0.308,7,0.128,-10.485,1,0.0346,134.998,4,0.0568
1472571,0.0463,0.428,288060,0.823,0.0564,1,0.257,-6.317,1,0.0973,122.615,4,0.534
699312,0.941,0.446,347835,0.454,0.445,4,0.0944,-12.151,0,0.0559,89.939,4,0.0858
1215373,0.81,0.62,236013,0.201,7.09e-06,0,0.119,-15.53,1,0.0489,75.856,4,0.458
18649,0.755,0.278,286053,0.167,0.376,2,0.149,-13.846,0,0.033,140.268,3,0.17
1098110,0.0624,0.476,309064,0.571,0.353,5,0.349,-7.223,0,0.055,141.221,5,0.423
1011798,0.257,0.451,425177,0.457,0.093,7,0.412,-6.731,0,0.0651,130.022,4,0.0999
743148,0.00255,0.565,106250,0.715,0.723,9,0.145,-6.446,1,0.0345,120.036,4,0.281
1465578,3.19e-05,0.492,275907,0.699,0.00511,5,0.121,-7.239,0,0.0294,116.497,4,0.0574
492530,0.0562,0.408,210360,0.771,3.46e-06,2,0.506,-5.207,1,0.0357,129.87,4,0.691
575196,0.0086,0.368,340013,0.717,0.0616,10,0.122,-4.548,1,0.0759,107.871,4,0.204
1655427,0.245,0.623,227907,0.65,0.000913,10,0.146,-7.953,1,0.0274,116.74,4,0.879
242789,0.965,0.292,379982,0.0472,0.911,8,0.106,-17.439,0,0.0311,89.71,4,0.0576
1313230,0.985,0.488,105205,0.0491,0.896,8,0.16,-27.688,1,0.0574,145.675,4,0.0797
315443,0.995,0.608,277125,0.0231,0.95,3,0.121,-22.469,1,0.0682,91.271,4,0.238
1307864,0.989,0.38,220500,0.156,0.893,1,0.141,-17.964,1,0.0412,107.385,4,0.163
1930799,0.99,0.485,185625,0.111,0.903,1,0.111,-19.554,1,0.0525,123.48,4,0.392
1188067,0.988,0.649,181224,0.0614,0.914,0,0.154,-22.733,1,0.0542,98.025,4,0.257
1763071,0.994,0.607,386000,0.0563,0.906,8,0.15,-19.539,1,0.0665,91.558,4,0.28
962902,0.992,0.739,224151,0.161,0.912,8,0.119,-18.712,1,0.0467,105.998,3,0.221
536601,0.992,0.778,207931,0.0674,0.727,1,0.115,-21.583,0,0.0525,115.984,3,0.252
1156855,0.982,0.545,205424,0.128,0.903,7,0.0624,-17.334,0,0.0629,117.02,4,0.314
273004,0.993,0.393,217153,0.0289,0.922,1,0.0904,-27.26,1,0.0475,65.798,3,0.173
177766,0.812,0.425,152000,0.366,0.651,3,0.108,-9.154,1,0.0376,86.849,4,0.325
1149656,0.894,0.607,192000,0.314,0.918,2,0.104,-9.061,1,0.0539,77.844,4,0.474
369890,0.924,0.436,248000,0.298,0.733,10,0.111,-8.235,1,0.0527,147.212,4,0.292
2154851,0.914,0.72,174000,0.444,0.882,4,0.114,-6.778,1,0.0495,114.119,4,0.485
1792442,0.908,0.549,222000,0.389,0.904,11,0.114,-8.664,0,0.0865,158.252,4,0.404
2102065,0.92,0.584,170000,0.385,0.831,10,0.113,-8.221,1,0.0379,91.863,4,0.431
2078670,0.865,0.645,186000,0.333,0.785,9,0.0879,-8.659,1,0.0637,125.621,4,0.21
451353,0.951,0.555,218000,0.412,0.906,5,0.113,-9.68,1,0.0455,109.553,4,0.193
409018,0.89,0.49,214000,0.181,0.873,3,0.112,-15.443,1,0.0951,83.685,4,0.434
925997,0.936,0.586,197598,0.214,0.908,2,0.12,-14.16,0,0.0658,154.318,3,0.297
2215805,0.88,0.431,195000,0.379,0.000884,9,0.144,-10.996,1,0.0373,161.883,3,0.323
669659,0.885,0.586,148558,0.195,0.916,3,0.163,-13.967,1,0.0539,129.54,3,0.479
1726444,0.903,0.489,182500,0.253,0.577,0,0.145,-13.024,1,0.0425,138.706,4,0.399
2081074,0.853,0.621,160446,0.0668,0.633,0,0.112,-18.406,1,0.0729,116.385,3,0.198
1743436,0.846,0.569,205029,0.234,0.774,2,0.115,-14.705,1,0.0365,80.541,4,0.302
362401,0.87,0.683,157474,0.333,0.759,7,0.108,-14.025,1,0.0458,99.903,4,0.477
1509303,0.812,0.695,236231,0.228,0.845,7,0.115,-15.55,1,0.0589,116.047,4,0.556
2118886,0.604,0.659,142613,0.183,0.854,4,0.142,-13.433,1,0.0765,128.49,4,0.678
2206646,0.845,0.659,143625,0.183,0.831,7,0.131,-14.693,1,0.0428,99.117,4,0.724
979499,0.937,0.658,84656,0.259,0.802,9,0.115,-13.119,1,0.0573,98.715,4,0.666
2146011,0.842,0.574,114378,0.388,0.628,0,0.176,-12.621,1,0.0648,169.062,3,0.855
150185,0.884,0.628,87629,0.294,0.88,0,0.113,-13.923,1,0.0836,86.83,4,0.547
1387116,0.925,0.584,138531,0.311,0.803,0,0.11,-14.311,1,0.0704,88.473,3,0.383
1016587,0.867,0.592,101003,0.338,0.866,0,0.159,-13.979,1,0.0585,90.76,4,0.775
333746,0.902,0.64,125125,0.218,0.969,0,0.166,-14.301,1,0.0747,95.014,3,0.332
2120013,0.901,0.603,72768,0.273,0.961,5,0.132,-13.567,1,0.0551,90.463,3,0.714
620561,0.902,0.319,115864,0.321,0.802,9,0.114,-11.738,1,0.0512,206.691,3,0.708
801090,0.905,0.589,72768,0.274,0.904,9,0.239,-11.797,1,0.125,111.262,4,0.716
1707423,0.916,0.462,81684,0.324,0.882,2,0.14,-14.512,1,0.0455,107.249,4,0.614
1174963,0.933,0.611,66852,0.161,0.905,7,0.112,-20.146,1,0.0887,96.885,3,0.299
809383,0.951,0.696,101003,0.139,0.824,2,0.116,-19.099,1,0.111,80.991,4,0.789
1237532,0.925,0.725,83250,0.138,0.843,5,0.131,-17.871,1,0.174,77.507,3,0.306
129483,0.93,0.736,98031,0.187,0.973,9,0.0988,-16.766,1,0.107,124.357,3,0.625
539427,0.934,0.695,83170,0.164,0.961,7,0.108,-15.608,1,0.333,96.007,4,0.726
2095556,0.925,0.75,95500,0.269,0.904,7,0.104,-17.571,1,0.0723,92.776,4,0.901
1255199,0.915,0.688,61000,0.251,0.646,9,0.141,-17.246,1,0.102,146.225,4,0.762
1955291,0.916,0.553,83375,0.283,0.93,7,0.112,-18.987,1,0.0746,161.528,3,0.614
351189,0.933,0.73,63851,0.144,0.97,9,0.0874,-17.504,1,0.343,90.816,4,0.579
2143738,0.924,0.696,77500,0.259,0.798,7,0.113,-19.458,1,0.0562,80.972,4,0.677
1033905,0.93,0.592,154502,0.109,0.817,4,0.11,-19.848,1,0.0529,118.491,4,0.136
812475,0.917,0.535,163000,0.168,0.899,4,0.112,-20.338,1,0.0436,85.165,3,0.613
